TICKER,DATE,OPEN,HIGH,LOW,CLOSE,VOL,WAPRICE
MICEXINDEXCF,2013-08-16,1392.98,1396.5,1372.03,1380.31,,
MICEXINDEXCF,2013-08-19,1380.56,1384.33,1368.95,1382.32,,
MICEXINDEXCF,2013-08-20,1381.98,1383.01,1365.22,1377.28,,
MICEXINDEXCF,2013-08-21,1376.82,1390.29,1368.06,1376.6,,
MICEXINDEXCF,2013-08-22,1375.49,1398.47,1368.06,1396.65,,
MICEXINDEXCF,2013-08-23,1397.54,1401.67,1392.59,1393.21,,
MICEXINDEXCF,2013-08-26,1392.42,1403.88,1382.6,1387.06,,
MICEXINDEXCF,2013-08-27,1387.21,1387.21,1367.56,1374.21,,
MICEXINDEXCF,2013-08-28,1374.27,1375.39,1355.7,1369.64,,
MICEXINDEXCF,2013-08-29,1369.64,1380.61,1366.79,1371.89,,
MICEXINDEXCF,2013-08-30,1372.02,1373.1,1357.93,1364.65,,
MICEXINDEXCF,2013-09-02,1364.75,1373.73,1364.27,1367.53,,
MICEXINDEXCF,2013-09-03,1366.99,1384.18,1366.99,1373.82,,
MICEXINDEXCF,2013-09-04,1372.98,1376.42,1365.21,1375.66,,
MICEXINDEXCF,2013-09-05,1375.66,1422.4,1373.29,1422.4,,
MICEXINDEXCF,2013-09-06,1421.86,1448.75,1418.8,1423.4,,
MICEXINDEXCF,2013-09-09,1423.4,1455.28,1421.45,1451.54,,
MICEXINDEXCF,2013-09-10,1451.54,1464.2,1446.97,1453.57,,
MICEXINDEXCF,2013-09-11,1452.52,1459.68,1449.58,1454.12,,
MICEXINDEXCF,2013-09-12,1454.21,1461.2,1441.58,1450.23,,
MICEXINDEXCF,2013-09-13,1450.66,1451.89,1434.74,1440.74,,
MICEXINDEXCF,2013-09-16,1441.06,1470.65,1438.79,1470.48,,
MICEXINDEXCF,2013-09-17,1470.71,1474.02,1461.86,1473.03,,
MICEXINDEXCF,2013-09-18,1472.17,1482.59,1462.18,1464.95,,
MICEXINDEXCF,2013-09-19,1464.35,1501.32,1463.8,1487.19,,
MICEXINDEXCF,2013-09-20,1486.49,1488.5,1476.07,1476.73,,
MICEXINDEXCF,2013-09-23,1476.69,1478.61,1463.61,1467.62,,
MICEXINDEXCF,2013-09-24,1466.41,1472.11,1459.21,1464.72,,
MICEXINDEXCF,2013-09-25,1464.72,1480.33,1459.13,1479.59,,
MICEXINDEXCF,2013-09-26,1479.59,1490.02,1475.35,1485.14,,
MICEXINDEXCF,2013-09-27,1483.99,1486.59,1468.35,1471.89,,
MICEXINDEXCF,2013-09-30,1472.23,1474.57,1453.65,1462.82,,
MICEXINDEXCF,2013-10-01,1462.82,1472.98,1460.09,1471.73,,
MICEXINDEXCF,2013-10-02,1472.45,1474.9,1450.52,1454.29,,
MICEXINDEXCF,2013-10-03,1454.53,1466.23,1452.25,1456.49,,
MICEXINDEXCF,2013-10-04,1456.51,1474.42,1449.76,1474.21,,
MICEXINDEXCF,2013-10-07,1474.45,1481.55,1462.85,1480.2,,
MICEXINDEXCF,2013-10-08,1480.2,1505.73,1479.34,1505.14,,
MICEXINDEXCF,2013-10-09,1503.44,1511.79,1495.13,1501.01,,
MICEXINDEXCF,2013-10-10,1499.22,1523.22,1499.22,1516.73,,
MICEXINDEXCF,2013-10-11,1516.8,1524.35,1507.06,1513.03,,
MICEXINDEXCF,2013-10-14,1511.81,1511.81,1501.48,1510.2,,
MICEXINDEXCF,2013-10-15,1510.2,1532.25,1510.01,1531.67,,
MICEXINDEXCF,2013-10-16,1530.17,1537.08,1522.75,1531.57,,
MICEXINDEXCF,2013-10-17,1531.57,1536.39,1505.89,1512.32,,
MICEXINDEXCF,2013-10-18,1512.32,1537.28,1512.32,1533.35,,
MICEXINDEXCF,2013-10-21,1535.22,1538.75,1526.62,1533.61,,
MICEXINDEXCF,2013-10-22,1535.27,1535.99,1523.36,1528.76,,
MICEXINDEXCF,2013-10-23,1526.4,1527.1,1503.88,1507.26,,
MICEXINDEXCF,2013-10-24,1506.87,1510.38,1497.35,1502.46,,
MICEXINDEXCF,2013-10-25,1501.94,1507.18,1493.18,1504.48,,
MICEXINDEXCF,2013-10-28,1504.7,1520.53,1503.45,1511.51,,
MICEXINDEXCF,2013-10-29,1511.51,1521.12,1506.65,1516.17,,
MICEXINDEXCF,2013-10-30,1516.3,1527.4,1510.71,1516,,
MICEXINDEXCF,2013-10-31,1516,1516,1498.39,1510.21,,
MICEXINDEXCF,2013-11-01,1509.58,1517.25,1507.58,1515.15,,
MICEXINDEXCF,2013-11-05,1515.15,1521.02,1505.22,1505.94,,
MICEXINDEXCF,2013-11-06,1507.07,1510.42,1498.11,1499.95,,
MICEXINDEXCF,2013-11-07,1499.95,1515.77,1495.98,1509.25,,
MICEXINDEXCF,2013-11-08,1508.61,1508.61,1486.51,1489.55,,
MICEXINDEXCF,2013-11-11,1488.89,1496.47,1482.84,1483.46,,
MICEXINDEXCF,2013-11-12,1485.45,1500.84,1481.29,1500.41,,
MICEXINDEXCF,2013-11-13,1499,1499,1464.59,1466.82,,
MICEXINDEXCF,2013-11-14,1466.82,1494.74,1466.82,1490.89,,
MICEXINDEXCF,2013-11-15,1489.4,1503.45,1488.56,1493.79,,
MICEXINDEXCF,2013-11-18,1494.53,1511.2,1494.53,1510.61,,
MICEXINDEXCF,2013-11-19,1510.72,1517.64,1505.52,1511.19,,
MICEXINDEXCF,2013-11-20,1511.16,1511.16,1495.03,1508.52,,
MICEXINDEXCF,2013-11-21,1506.62,1506.62,1489.98,1494.07,,
MICEXINDEXCF,2013-11-22,1494.1,1506.11,1492.23,1504.1,,
MICEXINDEXCF,2013-11-25,1504.21,1513.33,1501.58,1502.41,,
MICEXINDEXCF,2013-11-26,1502.89,1503.7,1480.39,1484.37,,
MICEXINDEXCF,2013-11-27,1484.6,1489.49,1473.23,1475.42,,
MICEXINDEXCF,2013-11-28,1475.16,1487.5,1475.16,1479.46,,
MICEXINDEXCF,2013-11-29,1480.08,1484.02,1467.32,1479.35,,
MICEXINDEXCF,2013-12-02,1479.32,1488.97,1472.55,1473.26,,
MICEXINDEXCF,2013-12-03,1473.56,1473.56,1441.36,1448.84,,
MICEXINDEXCF,2013-12-04,1450.22,1455.82,1436.32,1439.26,,
MICEXINDEXCF,2013-12-05,1437.77,1447.44,1427.88,1429.25,,
MICEXINDEXCF,2013-12-06,1429.25,1451.05,1425.31,1448.67,,
MICEXINDEXCF,2013-12-09,1448.67,1467.2,1444.94,1465.7,,
MICEXINDEXCF,2013-12-10,1465.7,1471.29,1459.02,1464.14,,
MICEXINDEXCF,2013-12-11,1464.14,1470,1451,1464.67,,
MICEXINDEXCF,2013-12-12,1465.25,1465.25,1444.62,1449.74,,
MICEXINDEXCF,2013-12-13,1449.74,1457.88,1449.21,1452.76,,
MICEXINDEXCF,2013-12-16,1452.63,1470.62,1445,1470.22,,
MICEXINDEXCF,2013-12-17,1469.57,1483.08,1468.22,1479.39,,
MICEXINDEXCF,2013-12-18,1480.09,1488.27,1478.45,1486.91,,
MICEXINDEXCF,2013-12-19,1488.21,1509.2,1485.48,1497.99,,
MICEXINDEXCF,2013-12-20,1499.17,1502.86,1490.98,1497.23,,
MICEXINDEXCF,2013-12-23,1497.31,1510.09,1495.22,1507.49,,
MICEXINDEXCF,2013-12-24,1506.89,1510.9,1500.66,1506.41,,
MICEXINDEXCF,2013-12-25,1506.41,1510.28,1500.49,1501.12,,
MICEXINDEXCF,2013-12-26,1501.1,1506.74,1499.17,1501.47,,
MICEXINDEXCF,2013-12-27,1501.83,1504.99,1494.33,1494.83,,
MICEXINDEXCF,2013-12-30,1496.27,1504.85,1492.08,1504.08,,
MICEXINDEXCF,2014-01-06,1504.14,1504.33,1464.97,1466.15,,
MICEXINDEXCF,2014-01-08,1465.99,1470.25,1460.41,1462.67,,
MICEXINDEXCF,2014-01-09,1462.67,1470.65,1460.81,1465.14,,
MICEXINDEXCF,2014-01-10,1465.74,1470.73,1454.75,1469.19,,
MICEXINDEXCF,2014-01-13,1469.19,1482.45,1466.51,1477.56,,
MICEXINDEXCF,2014-01-14,1477.59,1477.59,1453.85,1469.64,,
MICEXINDEXCF,2014-01-15,1469.76,1487.83,1469.76,1486.51,,
MICEXINDEXCF,2014-01-16,1486.37,1492.58,1478.45,1480.73,,
MICEXINDEXCF,2014-01-17,1480.63,1495.05,1475.23,1486.88,,
MICEXINDEXCF,2014-01-20,1485.75,1498.37,1483.25,1495.36,,
MICEXINDEXCF,2014-01-21,1495.92,1507.16,1495.92,1504.68,,
MICEXINDEXCF,2014-01-22,1503.6,1505.31,1490.29,1498.73,,
MICEXINDEXCF,2014-01-23,1498.73,1511.7,1495.9,1496.9,,
MICEXINDEXCF,2014-01-24,1496.9,1497.76,1483.66,1494.58,,
