TICKER;PER;DATE;TIME;OPEN;HIGH;LOW;CLOSE;VOL
INDEX.KOSPI;5;20180102;040500;2474.8600000;2475.3300000;2468.6100000;2468.7400000;24
INDEX.KOSPI;5;20180102;041000;2467.1900000;2469.9600000;2467.1900000;2469.9600000;29
INDEX.KOSPI;5;20180102;041500;2470.0000000;2470.0000000;2467.7300000;2469.2800000;30
INDEX.KOSPI;5;20180102;042000;2468.4500000;2470.2500000;2468.4500000;2470.2500000;30
INDEX.KOSPI;5;20180102;042500;2469.6400000;2470.5600000;2467.9600000;2468.0300000;30
INDEX.KOSPI;5;20180102;043000;2468.2000000;2468.2000000;2465.9900000;2466.0400000;30
INDEX.KOSPI;5;20180102;043500;2466.0600000;2472.4000000;2465.9400000;2471.6300000;30
INDEX.KOSPI;5;20180102;044000;2472.7000000;2475.1100000;2471.7200000;2474.7100000;30
INDEX.KOSPI;5;20180102;044500;2475.2800000;2475.4500000;2472.9700000;2474.1700000;30
INDEX.KOSPI;5;20180102;045000;2474.5200000;2476.8000000;2474.5200000;2475.7200000;30
INDEX.KOSPI;5;20180102;045500;2475.5300000;2476.7000000;2472.7100000;2472.8700000;30
INDEX.KOSPI;5;20180102;050000;2472.5000000;2474.2100000;2471.8600000;2473.5500000;30
INDEX.KOSPI;5;20180102;050500;2473.9900000;2474.0900000;2472.5400000;2472.9400000;29
INDEX.KOSPI;5;20180102;051000;2473.6100000;2476.1600000;2472.7700000;2475.5500000;30
INDEX.KOSPI;5;20180102;051500;2475.8800000;2476.1800000;2473.7300000;2473.8100000;30
INDEX.KOSPI;5;20180102;052000;2473.8500000;2475.0400000;2472.6800000;2473.1700000;30
INDEX.KOSPI;5;20180102;052500;2472.2800000;2473.0500000;2471.3000000;2471.9500000;30
INDEX.KOSPI;5;20180102;053000;2471.6500000;2472.5700000;2471.0000000;2472.5700000;24
INDEX.KOSPI;5;20180102;053500;2472.3200000;2473.5300000;2469.7600000;2470.4800000;30
INDEX.KOSPI;5;20180102;054000;2470.5700000;2472.6900000;2470.5700000;2471.5300000;30
INDEX.KOSPI;5;20180102;054500;2471.1500000;2472.6600000;2471.0000000;2472.6600000;30
INDEX.KOSPI;5;20180102;055000;2472.0200000;2473.4300000;2471.8700000;2471.9200000;30
INDEX.KOSPI;5;20180102;055500;2472.7000000;2473.5900000;2471.2900000;2471.7000000;30
INDEX.KOSPI;5;20180102;060000;2471.8000000;2472.9900000;2471.3000000;2472.3900000;30
INDEX.KOSPI;5;20180102;060500;2472.6500000;2473.3300000;2471.4700000;2472.5800000;30
INDEX.KOSPI;5;20180102;061000;2473.0300000;2473.7000000;2472.1800000;2473.3000000;29
INDEX.KOSPI;5;20180102;061500;2473.4000000;2473.8700000;2472.2200000;2473.2300000;30
INDEX.KOSPI;5;20180102;062000;2472.7400000;2473.8600000;2472.0300000;2472.9600000;30
INDEX.KOSPI;5;20180102;062500;2473.0800000;2473.3600000;2472.2000000;2472.7500000;30
INDEX.KOSPI;5;20180102;063000;2473.3300000;2474.5300000;2472.2100000;2474.4200000;29
INDEX.KOSPI;5;20180102;063500;2473.3000000;2474.4200000;2473.0900000;2473.9200000;29
INDEX.KOSPI;5;20180102;064000;2474.0600000;2474.7900000;2473.5200000;2473.8100000;30
INDEX.KOSPI;5;20180102;064500;2473.7200000;2474.2600000;2473.2200000;2473.2200000;30
INDEX.KOSPI;5;20180102;065000;2473.7200000;2474.3200000;2472.2700000;2472.6900000;30
INDEX.KOSPI;5;20180102;065500;2472.9800000;2473.6700000;2472.0000000;2472.8100000;30
INDEX.KOSPI;5;20180102;070000;2472.8000000;2473.2900000;2471.6600000;2473.0000000;30
INDEX.KOSPI;5;20180102;070500;2471.9500000;2474.4600000;2471.8100000;2473.8900000;30
INDEX.KOSPI;5;20180102;071000;2474.5500000;2475.9600000;2473.7500000;2474.5400000;30
INDEX.KOSPI;5;20180102;071500;2475.1000000;2475.1600000;2473.5600000;2474.7100000;30
INDEX.KOSPI;5;20180102;072000;2475.2700000;2476.8300000;2474.3800000;2475.5900000;30
INDEX.KOSPI;5;20180102;072500;2475.6300000;2476.4900000;2474.6000000;2476.1900000;30
INDEX.KOSPI;5;20180102;073000;2475.5100000;2476.7900000;2474.8700000;2475.5100000;30
INDEX.KOSPI;5;20180102;073500;2475.7600000;2476.7500000;2474.2300000;2476.7500000;30
INDEX.KOSPI;5;20180102;074000;2475.8600000;2477.5700000;2475.3700000;2476.6400000;30
INDEX.KOSPI;5;20180102;074500;2476.8300000;2481.0200000;2476.8300000;2479.8000000;29
INDEX.KOSPI;5;20180102;075000;2480.5300000;2480.7200000;2478.0100000;2478.0100000;30
INDEX.KOSPI;5;20180102;075500;2479.6800000;2480.6700000;2478.7800000;2478.9200000;30
INDEX.KOSPI;5;20180102;080000;2479.3800000;2479.3800000;2477.6700000;2477.7900000;29
INDEX.KOSPI;5;20180102;080500;2477.8000000;2477.8000000;2475.6000000;2476.0100000;30
INDEX.KOSPI;5;20180102;081000;2476.0500000;2476.5800000;2474.8800000;2476.0300000;30
INDEX.KOSPI;5;20180102;081500;2475.9500000;2476.9000000;2475.2500000;2476.3500000;29
INDEX.KOSPI;5;20180102;082000;2476.3400000;2477.7600000;2475.9300000;2476.5000000;30
INDEX.KOSPI;5;20180102;082500;2476.9200000;2477.0600000;2475.9800000;2476.3700000;30
INDEX.KOSPI;5;20180102;083000;2477.4100000;2479.0500000;2476.8100000;2478.2800000;30
INDEX.KOSPI;5;20180102;083500;2478.9700000;2478.9700000;2476.3700000;2477.0700000;30
INDEX.KOSPI;5;20180102;084000;2476.3200000;2477.6600000;2476.0300000;2476.0300000;30
INDEX.KOSPI;5;20180102;084500;2476.4700000;2477.6300000;2476.0000000;2477.1200000;30
INDEX.KOSPI;5;20180102;085000;2476.0900000;2477.7700000;2475.6600000;2477.7700000;28
INDEX.KOSPI;5;20180102;085500;2477.2400000;2477.6800000;2475.6800000;2477.2400000;30
INDEX.KOSPI;5;20180102;090000;2476.1200000;2477.8000000;2475.8600000;2477.8000000;29
INDEX.KOSPI;5;20180102;090500;2476.5400000;2478.4900000;2476.5400000;2477.4300000;30
INDEX.KOSPI;5;20180102;091000;2477.9900000;2478.4200000;2476.8200000;2477.8400000;30
INDEX.KOSPI;5;20180102;091500;2478.1400000;2479.1300000;2477.5600000;2479.1300000;30
INDEX.KOSPI;5;20180102;092000;2478.5500000;2479.7100000;2477.4400000;2478.8200000;30
INDEX.KOSPI;5;20180102;092500;2478.4200000;2478.4200000;2478.4200000;2478.4200000;1
INDEX.KOSPI;5;20180102;093500;2479.2100000;2479.6500000;2479.1800000;2479.6500000;5
INDEX.KOSPI;5;20180103;030500;2484.6300000;2488.9500000;2484.0900000;2488.9500000;24
INDEX.KOSPI;5;20180103;031000;2488.1600000;2493.4000000;2488.1600000;2491.6400000;30
INDEX.KOSPI;5;20180103;031500;2491.7100000;2492.3500000;2484.5000000;2485.0800000;30
INDEX.KOSPI;5;20180103;032000;2485.7600000;2486.4900000;2482.0200000;2483.0000000;30
INDEX.KOSPI;5;20180103;032500;2482.2900000;2484.7900000;2481.9100000;2484.0800000;30
INDEX.KOSPI;5;20180103;033000;2484.5300000;2485.1600000;2482.4000000;2482.4000000;30
INDEX.KOSPI;5;20180103;033500;2482.1100000;2483.5200000;2482.0100000;2483.4100000;30
INDEX.KOSPI;5;20180103;034000;2483.3300000;2486.8300000;2483.3300000;2486.2600000;30
INDEX.KOSPI;5;20180103;034500;2485.7600000;2486.1600000;2484.7800000;2484.9500000;30
INDEX.KOSPI;5;20180103;035000;2485.5700000;2485.8100000;2482.9200000;2485.2300000;29
INDEX.KOSPI;5;20180103;035500;2485.7500000;2486.1600000;2484.1600000;2484.3600000;30
INDEX.KOSPI;5;20180103;040000;2484.8200000;2485.5800000;2484.2200000;2485.0500000;29
INDEX.KOSPI;5;20180103;040500;2484.9300000;2485.5200000;2484.4000000;2485.2600000;30
INDEX.KOSPI;5;20180103;041000;2485.3300000;2488.4400000;2485.3300000;2487.9500000;30
INDEX.KOSPI;5;20180103;041500;2487.6800000;2488.1600000;2485.1900000;2485.9800000;30
INDEX.KOSPI;5;20180103;042000;2486.3300000;2486.3300000;2483.9100000;2484.5900000;30
INDEX.KOSPI;5;20180103;042500;2484.6900000;2486.2900000;2484.2800000;2485.6700000;29
INDEX.KOSPI;5;20180103;043000;2485.9500000;2485.9700000;2484.6700000;2485.9700000;29
INDEX.KOSPI;5;20180103;043500;2485.6500000;2486.8200000;2484.4600000;2485.3500000;29
INDEX.KOSPI;5;20180103;044000;2485.4000000;2485.8400000;2483.4000000;2483.6800000;30
INDEX.KOSPI;5;20180103;044500;2484.0100000;2485.4700000;2482.7000000;2484.7100000;30
INDEX.KOSPI;5;20180103;045000;2484.2800000;2485.8300000;2484.2800000;2485.0000000;30
INDEX.KOSPI;5;20180103;045500;2485.4500000;2486.6400000;2485.1500000;2485.1500000;30
INDEX.KOSPI;5;20180103;050000;2485.8400000;2486.8400000;2485.7500000;2486.8400000;30
INDEX.KOSPI;5;20180103;050500;2486.0900000;2487.4500000;2486.0900000;2486.5700000;30
INDEX.KOSPI;5;20180103;051000;2487.0100000;2488.5900000;2486.4300000;2487.2300000;29
INDEX.KOSPI;5;20180103;051500;2487.5400000;2488.7400000;2486.9600000;2488.7400000;29
INDEX.KOSPI;5;20180103;052000;2488.9100000;2489.1400000;2487.2700000;2487.9800000;30
INDEX.KOSPI;5;20180103;052500;2486.9000000;2488.8600000;2486.9000000;2487.4200000;30
INDEX.KOSPI;5;20180103;053000;2488.1000000;2488.9900000;2487.4400000;2487.4800000;30
INDEX.KOSPI;5;20180103;053500;2487.9200000;2488.5900000;2486.8800000;2488.1700000;30
INDEX.KOSPI;5;20180103;054000;2488.4200000;2488.6600000;2487.2600000;2487.2600000;30
INDEX.KOSPI;5;20180103;054500;2487.2700000;2488.6900000;2487.2700000;2488.3500000;30
INDEX.KOSPI;5;20180103;055000;2488.1600000;2488.1600000;2486.1400000;2487.0800000;30
INDEX.KOSPI;5;20180103;055500;2487.0400000;2487.2900000;2485.7100000;2486.9200000;30
INDEX.KOSPI;5;20180103;060000;2486.4400000;2487.9500000;2486.3300000;2487.2100000;29
INDEX.KOSPI;5;20180103;060500;2486.8800000;2487.4300000;2485.7900000;2486.6300000;29
INDEX.KOSPI;5;20180103;061000;2487.0200000;2487.6000000;2485.8500000;2487.0800000;29
INDEX.KOSPI;5;20180103;061500;2486.7300000;2487.7300000;2486.3900000;2486.7200000;30
INDEX.KOSPI;5;20180103;062000;2486.9900000;2487.7400000;2485.8500000;2487.2900000;29
INDEX.KOSPI;5;20180103;062500;2486.6800000;2487.4900000;2486.0100000;2486.8700000;28
INDEX.KOSPI;5;20180103;063000;2486.2900000;2487.9700000;2486.2900000;2487.9400000;30
INDEX.KOSPI;5;20180103;063500;2488.3400000;2488.9000000;2487.3700000;2487.8300000;30
INDEX.KOSPI;5;20180103;064000;2487.6100000;2489.1500000;2487.4500000;2488.9200000;29
INDEX.KOSPI;5;20180103;064500;2489.0500000;2489.6000000;2486.9700000;2488.0000000;29
INDEX.KOSPI;5;20180103;065000;2488.3900000;2489.2900000;2487.6400000;2488.4300000;30
INDEX.KOSPI;5;20180103;065500;2488.7600000;2489.4600000;2487.6400000;2487.7600000;29
INDEX.KOSPI;5;20180103;070000;2488.2300000;2489.3900000;2487.8400000;2488.8300000;30
INDEX.KOSPI;5;20180103;070500;2488.7100000;2489.3300000;2488.0800000;2488.5200000;30
INDEX.KOSPI;5;20180103;071000;2488.6900000;2489.0900000;2487.2300000;2487.5700000;28
INDEX.KOSPI;5;20180103;071500;2487.3000000;2488.1900000;2486.2500000;2487.0500000;30
INDEX.KOSPI;5;20180103;072000;2487.7000000;2488.2700000;2486.9400000;2487.3600000;30
INDEX.KOSPI;5;20180103;072500;2486.9700000;2488.2500000;2486.9200000;2488.0300000;30
INDEX.KOSPI;5;20180103;073000;2488.1000000;2488.2700000;2486.3400000;2488.1200000;30
INDEX.KOSPI;5;20180103;073500;2487.2800000;2487.6400000;2486.2500000;2487.0600000;30
INDEX.KOSPI;5;20180103;074000;2486.2200000;2487.6100000;2485.8800000;2486.9000000;29
INDEX.KOSPI;5;20180103;074500;2486.4400000;2487.8800000;2486.4400000;2487.4700000;30
INDEX.KOSPI;5;20180103;075000;2487.8300000;2487.9500000;2486.4600000;2487.3700000;30
INDEX.KOSPI;5;20180103;075500;2487.0400000;2487.6500000;2485.7900000;2486.8100000;30
INDEX.KOSPI;5;20180103;080000;2486.9600000;2487.2300000;2484.5700000;2484.5700000;30
INDEX.KOSPI;5;20180103;080500;2484.9000000;2484.9000000;2483.2200000;2483.3100000;30
INDEX.KOSPI;5;20180103;081000;2483.6800000;2484.9700000;2483.4300000;2484.9700000;30
INDEX.KOSPI;5;20180103;081500;2484.4900000;2486.2600000;2484.4900000;2485.2600000;30
INDEX.KOSPI;5;20180103;082000;2485.6000000;2487.4500000;2484.9700000;2487.4500000;29
INDEX.KOSPI;5;20180103;082500;2486.5400000;2487.2100000;2485.8200000;2486.5200000;29
INDEX.KOSPI;5;20180103;083000;2486.8700000;2487.6200000;2485.7700000;2487.6200000;30
INDEX.KOSPI;5;20180103;083500;2487.1000000;2487.8100000;2486.2100000;2487.6300000;29
