TICKER;PER;DATE;TIME;OPEN;HIGH;LOW;CLOSE;VOL
SANDP-500;W;20010212;000000;1326.6100000;1326.6100000;1293.1800000;1301.5300000;0
SANDP-500;W;20010219;000000;1301.5300000;1307.1600000;1215.4400000;1245.8600000;0
SANDP-500;W;20010226;000000;1248.3900000;1272.7600000;1214.5000000;1234.1800000;0
SANDP-500;W;20010305;000000;1234.1800000;1267.4200000;1228.4200000;1233.4200000;0
SANDP-500;W;20010312;000000;1233.4200000;1233.4200000;1148.6400000;1150.5300000;0
SANDP-500;W;20010319;000000;1151.6800000;1180.5600000;1085.8500000;1139.8300000;0
SANDP-500;W;20010326;000000;1139.8300000;1162.8000000;1139.8300000;1160.3300000;0
SANDP-500;W;20010402;000000;1160.3300000;1169.5100000;1091.9900000;1136.1900000;0
SANDP-500;W;20010409;000000;1128.4300000;1183.5100000;1126.3800000;1183.5000000;0
SANDP-500;W;20010416;000000;1180.3900000;1253.7100000;1167.3800000;1242.9800000;0
SANDP-500;W;20010423;000000;1242.9800000;1253.0700000;1208.8900000;1253.0500000;0
SANDP-500;W;20010430;000000;1267.4300000;1267.5100000;1232.0000000;1266.6100000;0
SANDP-500;W;20010507;000000;1266.6100000;1270.0000000;1240.7900000;1245.6700000;0
SANDP-500;W;20010514;000000;1245.6700000;1296.4800000;1241.0200000;1291.9600000;0
SANDP-500;W;20010521;000000;1291.9600000;1315.9300000;1276.4200000;1277.8900000;0
SANDP-500;W;20010528;000000;1277.8900000;1278.4200000;1245.9600000;1248.8900000;0
SANDP-500;W;20010604;000000;1267.1100000;1286.6200000;1259.9900000;1264.9600000;0
SANDP-500;W;20010611;000000;1263.7600000;1264.3300000;1203.0300000;1214.3600000;0
SANDP-500;W;20010618;000000;1214.5200000;1240.2400000;1208.3300000;1225.3500000;0
SANDP-500;W;20010625;000000;1225.3500000;1237.2700000;1204.6700000;1224.0800000;0
SANDP-500;W;20010702;000000;1224.0800000;1236.2100000;1208.8000000;1208.8000000;0
SANDP-500;W;20010709;000000;1191.1000000;1218.5200000;1168.4600000;1215.6800000;0
SANDP-500;W;20010716;000000;1215.6800000;1219.5500000;1196.1700000;1210.8500000;0
SANDP-500;W;20010723;000000;1210.8500000;1215.1900000;1165.6600000;1205.8200000;0
SANDP-500;W;20010730;000000;1206.5300000;1226.2500000;1200.4500000;1220.7500000;0
SANDP-500;W;20010806;000000;1214.3400000;1214.3400000;1174.6800000;1183.4600000;0
SANDP-500;W;20010813;000000;1190.1600000;1198.7500000;1156.0800000;1161.9700000;0
SANDP-500;W;20010820;000000;1161.9700000;1185.1500000;1156.5600000;1184.9200000;0
SANDP-500;W;20010827;000000;1184.4100000;1186.8400000;1124.9000000;1133.5800000;0
SANDP-500;W;20010903;000000;1133.5800000;1155.4000000;1082.1100000;1085.7800000;0
SANDP-500;W;20010910;000000;1084.4900000;1096.4600000;1073.4100000;1092.5400000;0
SANDP-500;W;20010917;000000;1092.5400000;1092.5400000;944.7900000;965.8000000;0
SANDP-500;W;20010924;000000;965.8000000;1040.9400000;965.8000000;1040.9300000;0
SANDP-500;W;20011001;000000;1040.9400000;1084.0400000;1026.8300000;1071.3800000;0
SANDP-500;W;20011008;000000;1071.3800000;1098.9800000;1052.7600000;1091.6300000;0
SANDP-500;W;20011015;000000;1091.6500000;1106.9700000;1057.2400000;1073.4700000;0
SANDP-500;W;20011022;000000;1072.3500000;1110.5600000;1065.7500000;1104.6100000;0
SANDP-500;W;20011029;000000;1075.5600000;1089.6300000;1053.6100000;1087.2000000;0
SANDP-500;W;20011105;000000;1087.2200000;1135.7500000;1087.2200000;1120.3100000;0
SANDP-500;W;20011112;000000;1120.3100000;1148.2800000;1098.3200000;1138.5800000;0
SANDP-500;W;20011119;000000;1140.4500000;1151.0300000;1132.3900000;1150.3400000;0
SANDP-500;W;20011126;000000;1150.3400000;1163.3700000;1125.5200000;1139.4500000;0
