TICKER;PER;DATE;TIME;OPEN;HIGH;LOW;CLOSE;VOL
NASDAQCOMP;60;20170103;180000;5422.9690000;5433.0870000;5418.7840000;5424.5380000;38978334
NASDAQCOMP;60;20170103;190000;5426.6540000;5450.9260000;5414.5030000;5415.1760000;61206231
NASDAQCOMP;60;20170103;200000;5414.1770000;5419.7720000;5399.7580000;5404.3480000;46411496
NASDAQCOMP;60;20170103;210000;5408.4450000;5409.3680000;5398.2990000;5404.0030000;34130330
NASDAQCOMP;60;20170103;220000;5404.6780000;5409.6800000;5399.9260000;5400.2440000;32041355
NASDAQCOMP;60;20170103;230000;5399.9370000;5406.4120000;5399.2300000;5406.4120000;34663498
NASDAQCOMP;60;20170104;000000;5406.4810000;5425.5150000;5404.6060000;5425.5150000;74707411
NASDAQCOMP;60;20170104;010000;5429.0840000;5429.0840000;5429.0840000;5429.0840000;4860929
NASDAQCOMP;60;20170104;180000;5447.6330000;5456.9190000;5447.6330000;5452.8740000;37567418
NASDAQCOMP;60;20170104;190000;5452.9830000;5460.7050000;5448.8500000;5459.7710000;51885358
NASDAQCOMP;60;20170104;200000;5459.9770000;5473.1140000;5458.4910000;5473.0410000;45134672
NASDAQCOMP;60;20170104;210000;5473.0580000;5476.2260000;5470.3220000;5471.4440000;33764693
NASDAQCOMP;60;20170104;220000;5471.1180000;5474.1800000;5468.9130000;5472.4010000;29524595
NASDAQCOMP;60;20170104;230000;5472.1690000;5481.2810000;5470.0910000;5476.0320000;37739562
NASDAQCOMP;60;20170105;000000;5476.8320000;5482.2700000;5475.5200000;5476.9880000;74053890
NASDAQCOMP;60;20170105;010000;5477.0050000;5477.0050000;5477.0050000;5477.0050000;5666846
NASDAQCOMP;60;20170105;180000;5472.7630000;5493.3930000;5472.7630000;5488.6520000;38253579
NASDAQCOMP;60;20170105;190000;5490.0370000;5495.5760000;5485.0520000;5488.5220000;51807189
NASDAQCOMP;60;20170105;200000;5488.1010000;5489.4890000;5464.6850000;5471.4860000;43985901
NASDAQCOMP;60;20170105;210000;5472.3650000;5479.1060000;5468.7200000;5478.5400000;30298485
NASDAQCOMP;60;20170105;220000;5478.5730000;5481.9730000;5477.5990000;5479.0700000;28480452
NASDAQCOMP;60;20170105;230000;5478.7410000;5485.5670000;5478.7410000;5480.9910000;33208897
NASDAQCOMP;60;20170106;000000;5480.1000000;5491.5060000;5480.1000000;5490.5260000;69520065
NASDAQCOMP;60;20170106;010000;5487.9350000;5487.9350000;5487.9350000;5487.9350000;5611846
NASDAQCOMP;60;20170106;180000;5491.7240000;5500.8280000;5482.8170000;5500.8280000;34574184
NASDAQCOMP;60;20170106;190000;5502.4830000;5511.4310000;5496.6910000;5508.9540000;48944946
NASDAQCOMP;60;20170106;200000;5509.0120000;5524.1320000;5507.8710000;5524.0490000;39897385
NASDAQCOMP;60;20170106;210000;5523.6580000;5532.8580000;5521.8960000;5531.9500000;31973045
NASDAQCOMP;60;20170106;220000;5532.3960000;5534.0240000;5526.2050000;5529.8460000;28504788
NASDAQCOMP;60;20170106;230000;5530.1540000;5536.2550000;5526.6120000;5527.6960000;34714658
NASDAQCOMP;60;20170107;000000;5526.9080000;5529.7390000;5522.1530000;5522.3730000;66636382
NASDAQCOMP;60;20170107;010000;5521.0550000;5521.0550000;5521.0550000;5521.0550000;5172681
NASDAQCOMP;60;20170109;180000;5526.3250000;5529.3170000;5519.9660000;5528.2450000;41865395
NASDAQCOMP;60;20170109;190000;5527.6500000;5532.3650000;5518.2050000;5531.8310000;54505413
NASDAQCOMP;60;20170109;200000;5530.8610000;5538.2340000;5527.8120000;5534.9140000;38895165
NASDAQCOMP;60;20170109;210000;5535.1490000;5540.8380000;5533.7540000;5539.7120000;30474168
NASDAQCOMP;60;20170109;220000;5540.6320000;5540.9550000;5533.5760000;5533.8490000;27819768
NASDAQCOMP;60;20170109;230000;5534.7180000;5534.7930000;5528.4890000;5533.0020000;32485750
NASDAQCOMP;60;20170110;000000;5533.3320000;5540.5950000;5532.8660000;5532.8660000;67251019
NASDAQCOMP;60;20170110;010000;5531.8180000;5531.8180000;5531.8180000;5531.8180000;5104575
NASDAQCOMP;60;20170110;180000;5538.5280000;5540.8380000;5529.4690000;5533.5750000;40621750
NASDAQCOMP;60;20170110;190000;5534.5380000;5545.1660000;5529.1660000;5543.7620000;57485366
